Ano;Compra;Gerenciadora;Participante;Cadastro;Início Adesão;Fim Adesão;Início RP;Fim RP;Tipo;Situação;Bem;Grupo;Classe;Item;Marca;Modelo;Total;Restante;Percentual;Preço Referencial;Preço Final;Qtd.CompraAta
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8573786;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ESCOVA DE ROBSON, CERDA PLANA EM NYLON BRANCA, HASTE METALICA;AF Brasil; ;20,00;20,00;40,00;3,240;3,240;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8624690;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;IONOMERO DE VIDRO, 12,5G, COR A3, 8,5ML, RESTAURACAO CLASSES I, II E; KETAC MOLAR EASY MIX; 3M ESPE;5,00;5,00;10,00;695,900;253,710;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8720207;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ABRASIVO,PO,GRAN.NORMAL,PEDRA POMES,P/POLIM.DE PROTESE,PACOTE C/1 KG;Orlando ME;Rio;15,00;15,00;21,43;13,520;7,000;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8870551;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO P/RETRACAO GENG.,CORDAO TRANCADO,NAO IMPREGNADO,N.000,240CM APROX;Retraflex;Biodinamica;10,00;10,00;90,91;32,680;32,680;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8896313;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO PROVISORIO ODONTOL,,SEM EUGENOL, 20G,OXIDO ZN/SULFATO ZN; MAQUIRA; OBTUR;10,00;10,00;83,33;62,300;9,790;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8896518;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO ENDODONTICO,MTA, PASTA X PASTA,REPOSIÇÃO MTA FILLAPEX/ANGELUS; ANGELUS; MTA FILLAPEX;5,00;5,00;62,50;142,900;274,780;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8917779;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAL DE USO TECNICO HOSPITALAR SEM.;LUVA PLASTICA DESCARTAVEL CONFECCIONADA EM PLASTICO;Medix; ;100,00;100,00;21,28;6,470;6,450;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8979880;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;VERNIZ FLUORETADO, REPOSIÇÃO DO DURAPHAT,BISNAGA 10 ML; VOCO; PROFLUORID;5,00;5,00;41,67;216,900;164,220;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9034749;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINAS COMPOSTAS, FOTOP.NANOHIBRIDA,COR A 3,5E,REP. DA ULTRADENT, 4G;ULTRADENT; FORMA;10,00;10,00;66,67;170,830;99,960;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9267930;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;HIDROXIDO DE CALCIO P.A.,PURO,EMBALADO EM FRASCO;Biodinamica; ;20,00;20,00;90,91;23,030;14,460;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9474145;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;BROCA ODONTOLOGICA P/ C.A.,AÇO CARBONO,NUM.8 ,ESFERICA,C/TRAVA P/ADAPT;Microdont; ;6,00;6,00;35,29;14,330;14,330;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9474153;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;BROCA ODONTOLOGICA P/ C.A.,AÇO CARBONO,NUM.6 ,ESFERICA,C/TRAVA P/ADAPT;Microdont; ;6,00;6,00;8,45;14,330;14,330;0;
2026;65430;FORP   ;FOB    ;13/05/2026 15:00;25/06/2026 10:15;25/06/2026 10:21;26/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9609903;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA P/ IMP. 3D USO ODONT,,LCD/DLP, RES.ACRIL.INCOLOR, BIOCOMPATIVEL;Makertech Labs;PriZma 3D Bio Splint;5,00;5,00;14,29;1889,900;1889,900;0;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5652936;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;EVIDENCIADOR DE PLACA BACTERIANA,PASTILHAS EM BLISTE,CX.C/120 UNIDADES; BIODINAMICA; BIODINAMICA;15,00;15,00;100,00;21,890;21,890;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5653533;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;AGULHA GENGIVAL DESCART,G-30,CURTA,ACO INOX,C/LACRE,ESTERIL;DFL;DFL;35,00;35,00;100,00;85,900;85,900;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5657318;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;HIDROXIDO DE CALCIO,PASTA BASE+PASTA CATALIZADORA+BLOCO DE MISTURA;DENTSPLY;DENTSPLY;50,00;50,00;100,00;79,900;27,350;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5657423;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CONE DE GUTAPERCHA,N.15 A 40,CX C/6 FRASCOS C/20 UNI DE CADA NUMERO; IODONTOSUL; IODONTOSUL;20,00;20,00;100,00;20,880;9,960;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5660092;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;EVIDENCIADOR DE PLACA BACTERIANA,SOLUCAO,FR.C/10ML; BIODINAMICA; BIODINAMICA;20,00;20,00;100,00;26,000;26,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5664691;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ALGODAO EM ROLETE,4CM COMPR. X 1CM DIA.,HIDROF.,MACIO,COMPACTO,INODORO;SS Plus;SS Plus;1.200,00;1.200,00;100,00;3,480;3,230;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5666481;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FORMOCRESOL,SOLUCAO,FORMULA BUCKLEY,FRASCO C/10 ML;BIODINAMICA;BIODINAMICA;15,00;15,00;100,00;20,900;11,370;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5670586;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO DENTAL ENCERADO,ROLO C/500 M,EMBALAGEM RESISTENTE E VEDADA;HILLO;HILLO;100,00;100,00;100,00;19,900;11,980;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5680174;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;GESSO PEDRA,TIPO III,COMP.SULFATO DE CA+PIGMENTO AMARELO/BEGE,PAC.1KG;RIO;RIO;400,00;400,00;100,00;11,200;7,850;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5682061;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;IODOFORMIO,PO,USO ENDODONTICO,FRASCO C/10 G;K-DENT;K-DENT;15,00;15,00;100,00;35,640;35,640;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5683947;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ISOLANTE P/GESSO E RESINA,A BASE DE CELULOSE,FRASCO C/500ML;SS WHITE;SS WHITE;25,00;25,00;100,00;65,960;37,190;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5684099;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;EUGENOL,LIQUIDO,FRASCO C/20 ML; BIODINAMICA; BIODINAMICA;10,00;10,00;100,00;27,930;27,930;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5695627;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO PARA RETR.GENGIVAL,CORDAO TRANCADO 100%ALGODAO,Nº1,NÃO IMPREGNADO;ULTRADENT;ULTRADENT;25,00;25,00;100,00;112,900;90,330;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5697646;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;GODIVA P/MOLDAGEM,BAIXA FUSAO(51GRAUS C),VERDE,CX C/15 BASTOES;KERR;KERR;40,00;40,00;100,00;165,000;165,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5697808;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FLUORETO DE SODIO 2% GEL NEUTRO,TIXOTROPICO,C/SABOR,FR.C/200ML;ALLPLAN;ALLPLAN;15,00;15,00;100,00;9,990;9,990;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5697816;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;HEMOSTATICO LOCAL,SOL.CLORETO ALUMINIO,S/EPINEFRINA,FR.C/10ML;BIODINAMICA;BIODINAMICA;30,00;30,00;100,00;53,640;18,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5707811;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO OXIDO ZN TIPO I,PO PURO,C/50GR; BIODINAMICA; BIODINAMICA;20,00;20,00;100,00;16,960;16,960;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5720508;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PASTA P/POLIMENTO E BRILHO DE RES. COMP.,SERINGA 2G;FGM;FGM;50,00;50,00;100,00;57,890;57,890;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5773989;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ANTISSEPT.BUCAL:TIMOL+EUCALIP+SAL.METILA+AC.BENZ+MENTOL+SACARINA,1,5L;LISTERINE;LISTERINE;180,00;180,00;100,00;49,000;49,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5904455;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;EDTA TRISSODICO,SOL.30%,FRASCO 20ML,PH 7/8,AC.ETIL.DIAM.TETRAC.TRISSOD; BIODINAMICA; BIODINAMICA;60,00;60,00;100,00;9,500;5,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;5945895;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;TIRA DE LIXA POLIESTER,RESINA E OX.ALUM.,CENTRO NEUTRO,2.5X170MM;MAQUIRA;MAQUIRA;30,00;30,00;100,00;18,650;12,630;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6016081;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CONDICIONADOR DE PORCELANA GEL,AC.FLUORIDRICO 10%,SERINGA C/2,5ML;IODONTOSUL;IODONTOSUL;25,00;25,00;100,00;34,120;34,120;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6046606;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO P/RETRACAO GENGIVAL,N.00,CORDAO TRANCADO MALEAVEL,NAO IMPREGNADO;ULTRADENT;ULTRADENT;25,00;25,00;100,00;112,000;90,330;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6064191;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;EUCALIPTOL LIQUIDO EM FRASCO PARA REMOCAO DE OBTURACAO ENDODONTICA; BIODINAMICA; BIODINAMICA;10,00;10,00;100,00;17,990;17,990;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6188664;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;MATRIZ P/ODONTO,ACO INOX,TIRA,C/5MMX0.05MMX500MM,EM ROLO,AUTOCL.;MAQUIRA;MAQUIRA;50,00;50,00;100,00;3,570;1,550;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6188680;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;MATRIZ P/ODONTO,ACO INOX,TIRA,C/7MMX0.05MMX500MM,EM ROLO,AUTOCL.;MAQUIRA;MAQUIRA;50,00;50,00;100,00;6,070;1,550;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617190;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA AUTOPOLIMERIZAVEL,LIQUIDO,FRASCO C/250 ML;CLASSICO;CLASSICO;150,00;150,00;100,00;131,370;67,730;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617204;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA AUTO POLIMERIZAVEL,PO INCOLOR,FRASCO C/440 G;CLASSICO;CLASSICO;100,00;100,00;100,00;125,000;125,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617298;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA,AUTO,PO EM FRASCO C/78G,COR 65;DENCOR;DENCOR;20,00;20,00;100,00;73,500;38,970;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617387;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA AUTO,COR 62,PO FRASCO C/78G;CLASSICO;CLASSICO;20,00;20,00;100,00;73,500;38,970;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617395;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA AUTO,PO C/78G,COR 66;CLASSICO;CLASSICO;20,00;20,00;100,00;73,500;38,970;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617409;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA,AUTO,CONJ:LIQ 30ML+PO 25G COR VERMELHA;RELIANCE;RELIANCE;60,00;60,00;100,00;318,000;269,800;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617506;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA TERMOPOLIMERIZAVEL,PO,INCOLOR,FRASCO C/440G.;CLASSICO;CLASSICO;50,00;50,00;100,00;123,590;111,340;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;6617620;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA TERMO POLIMERIZAVEL,LIQUIDO FRASCO C/250ML;CLASSICO;CLASSICO;50,00;50,00;100,00;109,000;54,630;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;7982291;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;TESTE DE VITALIDADE PULPAR, A BASE DE AGUA SPRAY COM 200 ML SEM CFC;IODONTOSUL;IODONTOSUL;100,00;100,00;100,00;62,360;31,080;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8041865;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO PARA RETRACAO GENGIVAL, COMPOSTO POR CORDAO TRANCADO, NUMERO 0;ULTRADENT;ULTRADENT;25,00;25,00;100,00;112,900;90,330;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8108986;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;" TIPO II, COMUM REFORCADO; COMPOSTO POR SULFATO DE CALCIO E PIGMENTO; NA COR BRANCA; ATOXICO; EMBALA";RIO;RIO;250,00;250,00;100,00;8,190;5,980;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8324670;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;RESINA ACRILICA AUTO,COR 81,PO FRASCO C/78G;CLASSICO;CLASSICO;20,00;20,00;100,00;73,500;38,970;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8332231;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PASTA PROFILAT.ODONTOL.,C/PEDRA POMES MICROGRANULADA,AROMA ARTIFICIAL;ALLPLAN;ALLPLAN;75,00;75,00;100,00;19,300;19,300;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8350477;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;GODIVA,MARROM,CAIXA COM 4 PLACAS;LYSANDA;LYSANDA;25,00;25,00;100,00;57,900;44,460;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8373507;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;cim.endodontico mta bioceramico,pasta base 18g+pasta catal.12g+bloco;ANGELUS;ANGELUS;20,00;20,00;100,00;159,950;141,090;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8384550;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;OLEO MINERAL P/LUBRIFICAçãO DE CANETA DE ALTA ROTAçãO,FR.100 ML;MAQUIRA;MAQUIRA;80,00;80,00;100,00;50,000;20,130;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8389241;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CARBONO P/ODONTOLOGIA,KIT:CARBONO LIQ.10ML+SOLVENTE 20ML; KOTA; KOTA;10,00;10,00;100,00;61,980;61,980;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8395470;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;APLICADOR DESCARTAVEL,REGULAR,HASTE MULTIARTICULADA,FIBRAS NAO ABSORV.; KG SORENSEN; KG SORENSEN;60,00;60,00;100,00;14,360;14,360;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8404259;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO SEM NOTIFIC.;PROD.E MAT.P/LABO.PROTESE,ANTI BOLHA;KOTA;KOTA;20,00;20,00;100,00;21,390;21,390;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8415412;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;APLICADOR DESCART.EXTRA FINO,HASTE MULTIARTICULADA,FIBRAS NAO ABSORV.;KG SORENSEN;KG SORENSEN;30,00;30,00;100,00;14,860;14,290;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8421510;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;VERNIZ ODONTOLOGICO A BASE DE NITROCELULOSE 8 %,FR.VIDRO 15ML;CAVITAF;CAVITAF;20,00;20,00;100,00;21,680;21,680;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8474770;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;HEMOSTATICO LOCAL USO ODONTOLOGICO, ESPONJA COLAGENO LIOFILIZADO 1X1X;MAQUIRA;MAQUIRA;70,00;70,00;100,00;105,000;44,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8503443;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ANTISS.BUCAL,DIGLUC.CLOREX.0,12%,S/ALCOOL,FRASCO 2L C/VALVULA DOSADORA;PERIOPLAK;PERIOPLAK;150,00;150,00;100,00;75,420;40,790;2;
